121;137.1;160.962;80;225;35;85.625;137.1;-217.837;80;-137.1;224.4;85.625;-225;-28.4375;80;-137.1;-154.4;85.625
122;137.1;163.15;80;225;35;87.5;137.1;-215.65;80;-137.1;224.4;87.5;-225;-26.25;80;-137.1;-154.4;87.5
123;137.1;165.337;80;225;35;89.375;137.1;-213.462;80;-137.1;224.4;89.375;-225;-24.0625;80;-137.1;-154.4;89.375
124;137.1;167.525;80;225;35;91.25;137.1;-211.275;80;-137.1;224.4;91.25;-225;-21.875;80;-137.1;-154.4;91.25
125;137.1;169.712;80;225;35;93.125;137.1;-209.087;80;-137.1;224.4;93.125;-225;-19.6875;80;-137.1;-154.4;93.125
126;137.1;171.9;80;225;35;95;137.1;-206.9;80;-137.1;224.4;95;-225;-17.5;80;-137.1;-154.4;95
127;137.1;174.087;80;225;30.625;93.125;137.1;-204.712;80;-137.1;220.025;93.125;-225;-15.3125;80;-137.1;-158.775;93.125
128;137.1;176.275;80;225;26.25;91.25;137.1;-202.525;80;-137.1;215.65;91.25;-225;-13.125;80;-137.1;-163.15;91.25
129;137.1;178.462;80;225;21.875;89.375;137.1;-200.337;80;-137.1;211.275;89.375;-225;-10.9375;80;-137.1;-167.525;89.375
130;137.1;180.65;80;225;17.5;87.5;137.1;-198.15;80;-137.1;206.9;87.5;-225;-8.75;80;-137.1;-171.9;87.5
131;137.1;182.837;80;225;13.125;85.625;137.1;-195.962;80;-137.1;202.525;85.625;-225;-6.5625;80;-137.1;-176.275;85.625
132;137.1;185.025;80;225;8.75;83.75;137.1;-193.775;80;-137.1;198.15;83.75;-225;-4.375;80;-137.1;-180.65;83.75
133;137.1;187.212;80;225;4.375;81.875;137.1;-191.587;80;-137.1;193.775;81.875;-225;-2.1875;80;-137.1;-185.025;81.875
134;137.1;189.4;80;225;0;80;137.1;-189.4;80;-137.1;189.4;80;-225;0;80;-137.1;-189.4;80
135;137.1;191.587;80;225;-4.375;81.875;137.1;-187.212;80;-137.1;185.025;81.875;-225;2.1875;80;-137.1;-193.775;81.875
136;137.1;193.775;80;225;-8.75;83.75;137.1;-185.025;80;-137.1;180.65;83.75;-225;4.375;80;-137.1;-198.15;83.75
137;137.1;195.962;80;225;-13.125;85.625;137.1;-182.837;80;-137.1;176.275;85.625;-225;6.5625;80;-137.1;-202.525;85.625
138;137.1;198.15;80;225;-17.5;87.5;137.1;-180.65;80;-137.1;171.9;87.5;-225;8.75;80;-137.1;-206.9;87.5
139;137.1;200.337;80;225;-21.875;89.375;137.1;-178.462;80;-137.1;167.525;89.375;-225;10.9375;80;-137.1;-211.275;89.375
140;137.1;202.525;80;225;-26.25;91.25;137.1;-176.275;80;-137.1;163.15;91.25;-225;13.125;80;-137.1;-215.65;91.25
141;137.1;204.712;80;225;-30.625;93.125;137.1;-174.087;80;-137.1;158.775;93.125;-225;15.3125;80;-137.1;-220.025;93.125
142;137.1;206.9;80;225;-35;95;137.1;-171.9;80;-137.1;154.4;95;-225;17.5;80;-137.1;-224.4;95
143;137.1;209.087;80;225;-35;93.125;137.1;-169.712;80;-137.1;154.4;93.125;-225;19.6875;80;-137.1;-224.4;93.125
144;137.1;211.275;80;225;-35;91.25;137.1;-167.525;80;-137.1;154.4;91.25;-225;21.875;80;-137.1;-224.4;91.25
145;137.1;213.462;80;225;-35;89.375;137.1;-165.337;80;-137.1;154.4;89.375;-225;24.0625;80;-137.1;-224.4;89.375
146;137.1;215.65;80;225;-35;87.5;137.1;-163.15;80;-137.1;154.4;87.5;-225;26.25;80;-137.1;-224.4;87.5
147;137.1;217.837;80;225;-35;85.625;137.1;-160.962;80;-137.1;154.4;85.625;-225;28.4375;80;-137.1;-224.4;85.625
148;137.1;220.025;80;225;-35;83.75;137.1;-158.775;80;-137.1;154.4;83.75;-225;30.625;80;-137.1;-224.4;83.75
149;137.1;222.212;80;225;-35;81.875;137.1;-156.587;80;-137.1;154.4;81.875;-225;32.8125;80;-137.1;-224.4;81.875
